X	101890222	101882657	0
X	101918634	101904223	0
X	101932028	101904223	0
X	101932032	101904223	0
X	10208182	10208274	5
X	102125807	102126372	0
X	102141787	102140475	0
X	102141787	102140709	0
X	102154811	102153707	0
X	102154811	102153711	0
X	102155791	102154739	0
X	102155791	102154743	0
X	102156058	102154743	0
X	102360853	102360394	0
X	102360853	102360395	0
X	102360853	102360397	0
X	102364696	102363979	0
X	102364907	102360791	0
X	102364907	102364652	0
X	102365104	102364631	0
X	102365104	102364790	0
X	102380090	102369585	0
X	102380090	102369962	0
X	102380090	102372950	0
X	102380090	102374627	0
X	102380094	102369962	0
X	102427359	102425342	0
X	102438675	102379993	0
X	102456915	102379993	0
X	102456915	102438552	0
X	102457813	102379993	0
X	102457813	102438552	0
X	102457813	102456806	0
X	102457813	102456861	0
X	102460696	102457672	0
X	102460746	102457672	0
X	102462084	102457672	0
X	102462084	102460318	0
X	102462084	102460512	0
X	102462084	102460596	0
X	102463027	102461919	0
X	102463165	102462844	0
X	102463275	102462844	0
X	102463346	102462844	0
X	102463505	102462990	0
X	102463729	102462844	0
X	102515181	102513675	0
X	102563277	102563433	0
X	102567023	102567133	0
X	102567177	102567852	0
X	102567926	102568417	0
X	102599573	102599705	0
X	102599573	102599711	0
X	102599573	102601463	0
X	102599647	102602038	0
X	102599848	102600919	1
X	102599848	102601463	0
X	102599860	102601463	0
X	102601033	102601463	0
X	102601510	102601879	1
X	102649715	102599656	0
X	102652899	102653220	0
X	102659713	102649643	0
X	102940562	102937769	0
X	103063732	103062650	0
X	103076302	103075809	0
X	103076302	103075823	0
X	103077747	103076240	0
X	103077747	103076275	0
X	103078622	103077734	0
X	103078633	103077613	0
X	103078633	103077674	0
X	103079475	103079220	0
X	103079643	103079358	0
X	103079643	103079382	0
X	103079728	103079358	0
X	103082365	103080575	0
X	103082849	103082095	0
X	103082849	103082254	0
X	103093126	103084714	0
X	103254018	103253657	43
X	103254678	103252994	4
X	103254678	103253889	4
X	103255186	103252994	1
X	103259582	103258571	0
X	103275343	103273690	0
X	103310434	103309345	0
X	103310434	103309353	0
X	103310434	103309501	0
X	103310434	103309671	0
X	103356607	103357082	9
X	103356607	103357614	11
X	103357162	103357614	9
X	103517526	103499129	0
X	103585625	103585858	0
X	103585625	103586218	10
X	103585684	103585969	3
X	103585684	103586218	6
X	103585761	103586218	11
X	103586108	103586218	15
X	103586862	103586948	25
X	103626493	103626075	0
X	103629562	103629884	10
X	103629574	103629884	10
X	103676932	103676160	395
X	103678601	103675495	230
X	103678601	103676496	224
X	103678601	103676915	215
X	103678601	103676978	237
X	103678621	103676825	219
X	103678652	103675499	221
X	103678652	103675504	221
X	103678652	103676494	227
X	103678652	103676553	233
X	103678652	103676978	215
X	103684730	103676978	155
X	103685261	103675499	144
X	103685261	103676693	149
X	103685261	103676978	144
X	103685261	103678498	144
X	103685261	103684680	121
X	103685506	103678498	145
X	103686669	103685170	94
X	103686685	103685170	89
X	103686706	103685170	72
X	103686710	103685170	72
X	103686817	103685170	61
X	103686819	103685170	61
X	103688028	103684973	5
X	103688039	103685170	3
X	103688042	103685170	3
X	103688065	103685170	1
X	103688123	103685170	2
X	103688159	103685170	1
X	103713670	103707223	0
X	103713670	103707299	0
X	103719272	103713519	0
X	103722212	103719513	0
X	103722293	103713519	0
X	103722293	103718573	0
X	103722293	103719056	0
X	103827079	103822321	0
X	103918461	103917410	0
X	103919081	103918408	0
X	103919480	103918760	0
X	103919549	103918831	0
X	103962724	103964227	0
X	104012749	104011146	0
X	104013661	104012711	0
X	104013688	104012689	0
X	104074358	104063870	0
X	104074358	104072567	0
X	104113002	104113194	0
X	104113247	104113433	0
X	104113574	104115251	0
X	104156989	104130603	0
X	104157028	104099213	0
X	104252829	104250037	0
X	10455078	10445309	25
X	10455078	10445555	14
X	10455078	10448105	18
X	10455078	10449463	16
X	10459808	10454869	65
X	10459808	10455074	80
X	10460043	10454869	77
X	10469841	10459645	34
X	10474751	10469264	12
X	10474751	10469696	8
X	105220404	105218930	0
X	105220430	105218928	0
X	10523188	10495583	2
X	10523188	10501406	1
X	10523188	10505344	2
X	10567604	10523091	0
X	10576956	10566887	0
X	10589910	10566887	1
X	106034383	106032441	0
X	106034383	106033205	0
X	106034383	106033686	0
X	10620420	10566887	0
X	10620586	10566954	0
X	10620635	10566887	0
X	106693874	106694072	0
X	10677688	10566887	0
X	10677740	10566887	0
X	106865628	106865792	0
X	106901539	106900062	0
X	106903336	106900325	0
X	106942222	106940733	4
X	106942222	106941423	6
X	106942585	106941463	7
X	106943206	106941937	8
X	106943206	106941975	8
X	106993341	106813870	0
X	107067694	107064419	10
X	107067694	107066644	10
X	107069278	107067555	7
X	107069403	107067137	8
X	107069403	107067555	8
X	107070426	107066299	15
X	107088840	107069254	3
X	107088840	107088435	3
X	107113469	107069309	0
X	107113469	107088734	0
X	107115455	107088734	0
X	107115557	107088435	0
X	107115557	107088525	0
X	107115557	107113396	1
X	107116055	107114299	0
X	107116055	107115351	0
X	107147810	107123426	0
X	107147810	107123471	0
X	107147810	107124147	0
X	107153307	107147742	0
X	107153307	107150855	0
X	107153504	107153171	0
X	107153504	107153291	0
X	107206434	107175088	0
X	107206434	107193028	0
X	107545822	107512982	0
X	107715951	107713220	0
X	107715951	107713223	0
X	107715951	107713999	0
X	107715951	107714369	0
X	107715951	107714486	0
X	107716402	107714676	0
X	107716546	107715898	0
X	107717063	107715772	0
X	107717136	107715898	0
X	107722273	107715898	0
X	107775295	107715898	0
X	107775512	107715898	0
X	107775512	107715902	0
X	107775526	107715897	0
X	107775526	107715898	0
X	107775526	107715911	0
X	107775526	107715922	0
X	107775788	107715898	0
X	107775986	107775099	0
X	107775989	107775099	0
X	107776116	107775099	0
X	107776259	107775117	0
X	107776715	107775099	0
X	107777056	107775099	0
X	107777068	107775099	0
X	107777079	107775099	0
X	107777185	107775245	0
X	107777338	107775166	0
X	107777343	107775099	0
X	107933121	107894596	0
X	107982160	107980863	0
X	108087853	108084206	14
X	108087853	108084596	10
X	108087853	108084774	17
X	108087853	108084829	20
X	108087853	108084842	20
X	108087973	108087685	3
X	108087973	108087764	3
X	108088100	108087685	17
X	108088100	108087764	16
X	108088851	108087044	19
X	108088851	108087952	19
X	108088851	108088095	28
X	108091521	108087952	10
X	108091539	108088751	16
X	108091543	108088751	16
X	108091550	108088479	19
X	108091619	108088751	16
X	108159749	108155606	0
X	108159749	108155607	0
X	108159749	108155890	0
X	108161736	108160462	0
X	108163039	108161618	0
X	108163599	108161630	0
X	108214229	108211671	0
X	108219743	108213791	0
X	108219743	108214111	0
X	108310829	108221239	0
X	108310829	108267641	0
X	10833655	10566887	0
X	108437994	108310747	0
X	10860347	10847876	0
X	108626350	108626497	0
X	108694922	108695266	0
X	108694922	108696296	0
X	108695440	108696296	0
X	108732688	108722069	0
X	109375987	109372905	0
X	109629580	109624243	0
X	109634687	109629236	0
X	109659432	109644025	0
X	109659512	109641336	0
X	109659514	109629349	0
X	109681376	109680997	0
X	109682897	109681265	0
X	109682897	109681318	0
X	109683373	109682718	1
X	109683376	109682718	1
X	109683553	109682863	4
X	109683553	109682868	4
X	109683667	109682718	1
X	109683667	109682812	1
X	109685445	109683135	0
X	109685445	109683324	1
X	109692148	109683135	0
X	109696197	109682718	0
X	109696197	109683135	0
X	109696197	109685426	1
X	109733214	109696143	0
X	109733232	109696143	0
X	109733276	109695650	0
X	109733303	109696143	0
X	109733326	109683135	0
X	109733393	109696143	0
X	109733404	109696143	0
X	110201051	110194185	3
X	110201051	110196371	7
X	110201051	110196409	3
X	110264600	110216517	0
X	110264600	110219479	0
X	110307222	110305419	0
X	110317757	110309149	0
X	110317772	110264488	0
X	110317850	110264488	0
X	110318085	110216517	0
X	110318240	110264488	0
X	110426804	110317598	0
X	11056037	10969890	0
X	11056037	11038538	0
X	11056042	10963370	0
X	110679426	110673855	0
X	110679426	110675244	0
X	110679426	110675775	0
X	110679426	110675940	0
X	110679426	110676056	0
X	11106991	10860042	0
X	111123167	111123168	4
X	111123199	111123199	4
X	111247505	111245102	0
X	111312737	111293778	0
X	111312737	111293779	0
X	111312737	111293782	0
X	111312737	111296676	0
X	111312737	111299868	0
X	111312737	111300607	0
X	111312737	111300757	0
X	111312737	111301682	0
X	111331042	111293778	0
X	111401331	111333050	0
X	111410421	111400989	0
X	111410583	111401276	0
X	111410950	111410034	0
X	111411147	111410034	0
X	111411808	111410059	0
X	111411998	111410034	0
X	111412182	111410034	0
X	111412192	111410034	0
X	111412193	111410034	0
X	111412273	111410034	0
X	111412376	111410034	0
X	111412430	111410034	0
X	11142314	11137542	0
X	11142314	11137543	0
X	11144246	11137546	0
X	11144249	11142232	0
X	11145122	11142232	0
X	11148720	11142232	0
X	11148720	11143979	0
X	11148720	11145071	0
X	111511835	111511997	0
X	11156627	11143396	0
X	11156627	11143979	0
X	11156627	11148629	0
X	11169685	11156528	0
X	111711102	111706648	0
X	111759992	111760389	5
X	111779075	111774314	0
X	11178249	11169155	0
X	11178249	11169504	0
X	111912813	111853769	0
X	111952442	111912290	0
X	11254708	11196924	0
X	112648714	112631273	0
X	112660726	112630647	0
X	112671405	112660626	0
X	112680055	112648638	0
X	112779681	112774502	2
X	112779681	112778511	1
X	112779681	112778566	2
X	112781119	112778996	0
X	112782663	112780354	1
X	112782663	112780885	1
X	112823145	112815357	0
X	112825129	112822254	0
X	112825221	112823136	0
X	112832371	112815357	0
X	11335902	11334232	0
X	113618154	113616299	0
X	113938321	113618057	0
X	113963600	113938192	0
X	114042485	113961710	0
X	114059122	113963552	0
X	11427774	11254547	0
X	115005316	115003974	9
X	115005316	115003976	9
X	115014575	115013768	5
X	115015822	115014420	3
X	115015822	115014525	5
X	115122605	115110615	0
X	115122605	115110625	0
X	115126894	115123944	0
X	115130200	115123944	0
X	115149944	115130154	0
X	115234073	115188225	0
X	115425601	115424063	0
X	115527769	115520483	0
X	115562531	115518181	0
X	115562531	115527626	0
X	115946457	115917270	0
X	116463004	116461681	0
X	11665084	11254547	0
X	11665702	11254547	0
X	11665702	11290382	0
X	116670304	116669809	0
X	116694189	116692909	2
X	11719727	11668400	0
X	11759713	11759792	12
X	11760310	11760402	9
X	11760938	11761499	14
X	11760938	11762129	14
X	11761583	11762129	13
X	11763939	11765192	30
X	11763939	11765466	36
X	11763939	11765469	37
X	11763939	11765521	40
X	11763939	11768572	28
X	11765730	11766960	19
X	11765730	11767144	13
X	11765730	11767818	14
X	11765730	11768572	6
X	11765730	11768574	6
X	11767047	11767144	10
X	11767053	11767144	11
X	11767170	11767818	4
X	11767170	11768621	2
X	11767287	11767818	5
X	11767287	11768572	5
X	11767863	11768572	2
X	117901947	117897812	0
X	117901947	117897813	0
X	117901947	117898571	0
X	117919718	117909300	0
X	117920371	117919520	0
X	117945576	117920237	0
X	117945576	117920344	0
X	117947943	117920237	0
X	118879186	118877885	0
X	119083121	119078634	0
X	1191161	1187548	0
X	119252836	119249345	0
X	1193303	1190489	0
X	1193303	1190491	0
X	1193303	1190496	0
X	1193303	1190896	0
X	119383880	119356300	0
X	119468263	119466033	0
X	119469093	119467306	2
X	119469099	119466423	1
X	119541421	119538148	1
X	119541421	119539317	2
X	119541421	119539385	2
X	119541421	119539569	1
X	119574756	119574900	3
X	119574756	119574907	2
X	119574982	119575374	1
X	119591310	119588342	112
X	119592514	119588336	65
X	119592514	119588340	65
X	119593151	119588336	85
X	119593151	119588340	85
X	119618787	119616711	0
X	119625380	119615723	0
X	119625380	119616715	0
X	119625380	119616947	0
X	119625380	119618712	0
X	119625397	119619308	0
X	119629509	119616711	0
X	119629509	119616944	0
X	119629509	119617638	0
X	119629509	119625334	0
X	119633425	119629317	0
X	119633493	119629317	0
X	119633503	119628815	0
X	119640789	119629317	0
X	119650099	119640691	0
X	119787457	119786503	199
X	119790012	119786505	229
X	119791596	119786505	128
X	119807582	119805310	0
X	119835028	119831651	2
X	119837917	119834481	17
X	119837933	119834919	4
X	119838052	119834021	9
X	119838052	119834025	9
X	119838528	119837756	17
X	119840685	119838265	16
X	119840685	119838366	15
X	119841259	119838366	15
X	119841779	119837920	18
X	119922841	119921260	0
X	119930166	119920671	4
X	119930166	119925050	6
X	119932012	119930015	2
X	119932012	119930124	3
X	119999768	119998086	0
X	120010792	119978712	0
X	120010792	119986305	0
X	120013455	120010718	0
X	120015115	120013312	0
X	120015115	120013372	0
X	120075946	120070671	0
X	120112915	120109052	0
X	120117912	120117641	0
X	120123458	120120952	0
X	120136060	120123338	0
X	120211003	120210460	0
X	120240356	120236457	0
X	120244889	120137041	0
X	120245062	120221347	0
X	120245234	120240226	0
X	120245268	120178487	0
X	120268388	120258649	0
X	120268388	120258650	0
X	120277048	120268243	0
X	120287223	120268243	0
X	120287223	120268362	0
X	120311403	120309892	0
X	120311434	120304348	0
X	120311537	120304348	0
X	120311557	120304348	0
X	120439294	120431247	3
X	120441895	120427826	1
X	120441895	120430825	3
X	120441895	120436493	5
X	120441895	120439075	6
X	120530255	120524608	57
X	120530255	120526395	64
X	120530255	120526640	68
X	120532595	120530101	16
X	120534587	120532335	16
X	120534587	120532421	11
X	120543810	120542965	17
X	120544204	120543726	19
X	120544204	120543745	17
X	120558040	120547135	16
X	120559944	120557923	4
X	120560626	120557916	4
X	120560626	120557923	6
X	120560701	120557923	10
X	120574631	120560082	0
X	120574631	120571175	0
X	120627428	120625930	15
X	120630151	120625792	1
X	120709393	120709060	0
X	120874021	120872602	0
X	120878925	120877495	0
X	120932302	120930249	0
X	120935275	120933839	0
X	120940136	120938700	0
X	120944996	120943560	0
X	120949857	120948421	0
X	120954717	120953287	0
X	120959600	120958164	0
X	120964461	120963025	0
X	120969321	120967885	0
X	120974181	120972745	0
X	120979041	120977605	0
X	120983901	120982475	0
X	122011613	122010975	0
X	123610958	123603448	27
X	123610958	123610197	9
X	123610964	123600560	21
X	123610964	123600561	21
X	123610964	123600568	21
X	123610964	123601208	26
X	123610964	123601879	25
X	123610964	123602099	24
X	123610964	123610197	9
X	123611517	123610197	11
X	123611517	123610917	11
X	123611517	123610920	11
X	123613555	123611439	10
X	123613557	123611439	10
X	123613557	123611499	10
X	123613709	123613398	10
X	123613709	123613529	5
X	123614154	123600799	20
X	123620671	123619400	45
X	123620949	123619400	45
X	123620966	123614051	4
X	123620966	123619400	45
X	123621160	123620906	8
X	123621182	123620326	61
X	123621580	123620374	55
X	123621588	123620906	40
X	123622846	123621156	13
X	123622861	123621156	12
X	123622861	123621518	24
X	123622861	123621522	24
X	123623043	123621474	26
X	123623626	123622757	28
X	123623710	123623104	28
X	123623972	123623104	29
X	123623972	123623643	34
X	123624192	123623512	25
X	123624192	123623786	24
X	123668315	123667105	0
X	123671762	123668158	0
X	123671762	123668307	4
X	123697752	123696020	1
X	123697752	123696720	3
X	123703506	123697680	0
X	123703506	123697725	0
X	12375134	12373166	0
X	123873933	123872625	0
X	123913017	123913244	16
X	123961342	123959232	0
X	124205807	124204498	0
X	124382813	124375902	0
X	124382813	124375907	0
X	124422639	124420310	0
X	124453492	124422271	0
X	124481965	124453336	0
X	124481965	124453458	0
X	124705252	124671682	0
X	126552852	126549382	0
X	127730286	127728733	0
X	128336373	128323619	0
X	128600469	128434655	0
X	12906252	12902816	0
X	129448444	129446500	1
X	129448444	129446504	1
X	129448444	129446505	1
X	129448444	129446845	2
X	129508097	129506079	0
X	129511984	129507940	0
X	129511984	129508054	0
X	129523247	129518360	0
X	129523406	129518360	0
X	129523465	129518360	0
X	129523486	129518360	0
X	129523501	129518360	0
X	129648793	129645258	1
X	12975169	12976245	3
X	12975444	12976245	3
X	12975732	12976245	2
X	129811002	129803287	4
X	129811002	129805328	8
X	129811510	129810904	13
X	129812821	129811405	7
X	129812821	129811446	5
X	129814796	129813676	8
X	129823789	129822887	3
X	129823838	129813676	4
X	129823838	129814657	4
X	129823838	129814770	5
X	129908554	129869063	0
X	129929896	129908466	106
X	129957529	129929757	0
X	130067526	130064933	16
X	130069483	130067480	3
X	130069678	130064873	1
X	130069678	130064927	0
X	130074142	130072225	2
X	130074753	130074048	3
X	130074753	130074104	3
X	130130167	130129361	2
X	130130167	130129364	2
X	130130167	130129369	2
X	130136732	130136044	5
X	130137186	130136642	6
X	130137186	130136664	6
X	130138041	130136642	5
X	130147624	130145478	3
X	130147877	130147492	3
X	130147877	130147608	3
X	130147929	130147492	3
X	130165681	130137077	2
X	130205154	130202710	1
X	130215334	130209652	1
X	130216102	130215192	0
X	13038504	13035632	0
X	13039917	13035617	0
X	13039917	13035711	0
X	13039917	13038348	0
X	13039917	13038415	0
X	130402038	130402254	37
X	130411507	130411507	42
X	130412687	130412687	134
X	130412694	130412694	143
X	130446430	130445084	0
X	130485632	130477068	0
X	130495207	130493734	0
X	130510842	130495128	0
X	130515335	130475141	0
X	130628044	130623368	0
X	130628044	130623380	0
X	130628044	130623384	0
X	130628044	130623901	0
X	130656696	130637228	0
X	130665676	130656580	0
X	130665750	130656580	0
X	130679749	130669964	0
X	130689019	130679541	1
X	130689019	130679645	1
X	131039847	130981589	0
X	131039854	131016468	0
X	131274207	131273505	0
X	131274207	131273508	0
X	131274207	131273510	0
X	131276249	131275477	0
X	131277227	131275960	0
X	131277518	131275978	0
X	131281339	131279270	0
X	131281347	131280968	0
X	131285467	131282979	0
X	131286049	131284165	0
X	131286049	131285178	0
X	131364927	131304084	0
X	131399705	131389016	0
X	131578900	131399573	0
X	131695621	131691995	1
X	131695914	131695466	0
X	131703519	131695843	0
X	131709557	131691529	0
X	131709557	131702651	0
X	131709557	131703416	0
X	131711745	131691557	0
X	131749459	131688778	0
X	131749459	131694860	0
X	131795810	131794296	0
X	131796332	131794323	0
X	131805038	131794296	0
X	131805038	131795049	0
X	131805038	131795808	0
X	131825366	131794323	0
X	132080082	132076992	0
X	132080082	132076994	0
X	132080082	132077871	0
X	132214447	132203023	8
X	132214447	132203024	8
X	132214447	132204649	10
X	132214447	132205448	7
X	132217807	132214133	5
X	132218013	132216995	8
X	132218125	132216995	2
X	132218333	132217277	3
X	132218334	132217277	3
X	132219444	132217665	0
X	132381433	132379203	0
X	132381433	132379307	0
X	132382273	132369316	0
X	132382273	132372000	0
X	132382273	132378148	0
X	132382273	132379202	0
X	132382273	132379203	0
X	132382273	132379514	0
X	132382273	132381358	0
X	132384699	132382177	0
X	132384699	132382215	0
X	132386707	132384662	0
X	132386803	132382177	0
X	132386812	132382177	0
X	132386812	132384662	0
X	132390961	132386660	0
X	132391084	132384662	0
X	132391084	132386660	0
X	132392335	132390846	0
X	132392335	132390853	0
X	132439573	132406227	0
X	132439678	132406227	0
X	132439691	132406227	0
X	132489016	132406227	0
X	132489867	132406227	0
X	132629094	132628851	23
X	132669200	132627969	0
X	132669200	132628222	0
X	132669200	132628870	0
X	132708495	132669112	0
X	132708501	132669112	0
X	132758333	132735083	0
X	132808768	132708461	0
X	13287565	13266047	0
X	132957278	132808719	0
X	132957327	132626015	1
X	132957327	132628222	0
X	132957327	132708461	2
X	13303453	13266541	0
X	133083772	133025025	0
X	133083772	133045862	0
X	133142326	133141299	0
X	13318837	13319007	7
X	13319494	13319618	3
X	13319548	13318961	3
X	13319953	13319319	5
X	133303342	133300102	0
X	133596600	133535744	0
X	133596600	133535753	0
X	133596600	133536123	0
X	133661851	133596365	0
X	133661851	133596439	0
X	133692495	133661729	0
X	133953212	133753481	0
X	133985450	133753481	0
X	134174090	134168910	0
X	134425331	134425660	5
X	134544798	134543336	0
X	134544798	134543442	0
X	134544881	134543766	1
X	134545739	134544425	7
X	134546153	134544425	10
X	134546624	134545951	4
X	134546631	134544713	12
X	134546633	134544713	12
X	134602123	134565837	0
X	134602123	134565876	0
X	134602123	134566509	0
X	134658484	134602050	0
X	134733520	134601556	0
X	134733637	134602050	0
X	134764264	134602050	0
X	134764323	134733434	0
X	134772284	134771095	63
X	134781918	134769565	5
X	134781918	134769566	5
X	134781918	134771573	16
X	134781918	134771896	17
X	134781918	134772078	17
X	134781918	134772100	17
X	134781918	134772142	17
X	134799946	134799781	0
X	134807342	134807539	0
X	134891641	134887625	0
X	134891641	134888953	2
X	134891641	134889122	1
X	134897035	134889014	3
X	134897035	134889016	3
X	134897035	134891478	4
X	134899166	134891478	3
X	134899166	134896813	4
X	134899166	134896816	4
X	134899166	134896888	4
X	134899535	134896816	3
X	134899535	134899089	4
X	134899953	134899279	4
X	134915228	134899279	1
X	134915232	134899279	1
X	134915239	134899017	0
X	134915268	134899279	1
X	135032576	135033016	40
X	135032576	135033124	35
X	135052091	135050931	11
X	135052142	135051057	9
X	135052197	135050939	6
X	135098635	135094986	0
X	135119747	135118954	0
X	135119972	135118954	0
X	135123605	135123238	0
X	135157504	135156535	2
X	135158312	135156539	0
X	135158312	135157315	0
X	135181260	135180254	0
X	135252012	135248919	0
X	135255778	135251865	0
X	135291136	135285787	0
X	135291136	135285791	0
X	135291604	135286879	2
X	135344088	135255454	0
X	135344088	135295767	0
X	135446431	135445896	0
X	135520675	135520082	0
X	135569432	135570435	0
X	135569432	135572814	1
X	135570547	135572814	2
X	135581565	135582240	1
X	135581632	135582240	2
X	135585161	135583650	0
X	135638131	135637622	0
X	135674166	135673590	0
X	135732198	135730732	1
X	135761728	135759845	4
X	135761728	135760156	16
X	135779012	135777129	148
X	135779012	135777479	142
X	135796274	135794705	19
X	135796274	135794741	39
X	135813548	135811667	8
X	135813548	135811980	7
X	135830816	135829246	73
X	135830816	135829439	93
X	135848066	135846498	2
X	135848066	135846499	2
X	135865345	135863775	0
X	135865345	135863778	0
X	135882630	135881062	5
X	135882630	135881257	11
X	135944417	135942477	0
X	135967494	135962069	6
X	135985473	135985602	4
X	135985478	135985602	4
X	136169734	136169906	0
X	136219496	136213219	4
X	136219496	136216810	4
X	136219496	136216813	4
X	136219496	136216819	4
X	136219672	136219397	1
X	136220814	136219592	3
X	136220964	136219592	2
X	136220964	136219626	2
X	136222487	136220764	3
X	136222487	136221778	3
X	136224881	136222392	0
X	136230594	136228622	0
X	136230967	136230384	3
X	136231156	136230384	3
X	136300299	136295689	0
X	136640841	136642102	0
X	136640874	136642102	0
X	136669537	136665546	0
X	136779498	136747507	0
X	136847798	136840930	2
X	136872346	136848003	0
X	136872346	136869186	88
X	136872346	136869191	87
X	136873426	136872267	92
X	136873983	136872267	107
X	136875169	136869193	95
X	136875169	136872267	177
X	136875169	136872274	177
X	136875169	136873448	204
X	136875169	136873460	182
X	136875169	136873977	273
X	136875384	136872267	253
X	136875384	136873957	253
X	136875384	136875085	211
X	136876656	136875470	189
X	136877965	136876599	87
X	136878087	136876502	51
X	136879124	136875470	46
X	136879124	136876502	54
X	136879124	136877914	46
X	136879159	136877915	52
X	136879432	136879016	29
X	136879454	136879016	29
X	136880723	136879016	25
X	136880723	136879318	24
X	136880726	136879318	24
X	136880765	136877914	46
X	136976990	136976416	0
X	13716090	13712243	3
X	13716090	13712246	3
X	13716090	13714357	4
X	13716679	13715496	3
X	13716679	13715836	2
X	13716679	13716003	3
X	13716719	13715799	2
X	13719983	13715536	1
X	13719983	13716533	2
X	13719983	13716549	2
X	13722241	13716533	1
X	13744430	13744430	0
X	13744437	13744437	0
X	137561198	137556190	0
X	137563926	137561043	0
X	137564388	137560668	0
X	13776304	13771030	0
X	13776304	13771455	0
X	13776304	13772698	0
X	13776304	13772853	0
X	13776304	13773953	0
X	13776304	13774336	0
X	13777426	13776166	0
X	13777426	13776237	0
X	13779990	13777351	0
X	13781006	13779817	0
X	13783522	13779817	0
X	13783522	13779852	0
X	13783522	13779907	0
X	13783922	13783364	0
X	13785809	13783364	0
X	13785809	13783448	0
X	137980561	137980877	0
X	138627147	138627271	0
X	138635656	138614730	0
X	138635656	138631573	0
X	138635656	138632270	0
X	138635656	138632677	0
X	138635656	138632702	0
X	138703088	138635456	0
X	138703088	138635485	0
X	138708929	138702983	0
X	138711666	138708817	0
X	138739354	138708817	0
X	1387420	1386151	127
X	138857680	138708817	0
