depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,CCNL2,CDK11A,CDK11B
ACH-000743,CORL95,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0446976554278844,1.0446976554278844,1.0446976554278844
ACH-001340,COV413A,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,,,,0.6943866575055775,0.6943866575055775,0.6943866575055775
ACH-001048,COV504,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,High Grade Serous,,,0.9934429688719367,0.9934429688719367,0.9934429688719367
ACH-002346,CP50EBV,Normal,Non-Cancerous,Matched Normal,,,,0.9998930039679209,0.9998930039679209,0.9998930039679209
ACH-002096,CP50MELB,Skin,Melanoma,Melanoma,,,,0.7735646324243232,0.7735646324243232,0.7735646324243232
ACH-002347,CP66EBV,Normal,Non-Cancerous,Matched Normal,,,,0.99999150002504,0.99999150002504,0.99999150002504
ACH-002097,CP66MEL,Skin,Melanoma,Melanoma,,,,0.9993181611996887,0.9993181611996887,0.9993181611996887
ACH-002098,CP67MEL,Skin,Melanoma,Melanoma,,,,1.0028292688100786,1.0028292688100786,1.0028292688100786
ACH-001049,CPCN,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.5718446152537109,0.5718446152537109,0.5718446152537109
ACH-002220,CROAP2,Lymphoid,Mature B-Cell Neoplasms,Primary Effusion Lymphoma,B-cell Primary Effusion,,,0.9732879641887029,0.9732879641887029,0.9732879641887029
ACH-002099,CS1,Bone,Chondrosarcoma,Chondrosarcoma,,,,1.2766736254975022,1.2766736254975022,1.2766736254975022
ACH-002221,CTB1,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,0.6020305303469397,0.6020305303469397,0.6020305303469397
ACH-002222,CTV1,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,0.9941718200679598,0.9941718200679598,0.9941718200679598
ACH-001737,CTV1DM,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,1.0241696267797986,1.0241696267797986,1.0241696267797986
ACH-001050,CW9019,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,Alveolar,,,0.9621314245534396,0.4642806048717402,0.9621314245534396
ACH-002223,D245MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.6295284509788809,0.6295284509788809,0.6295284509788809
ACH-002224,D247MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,Glioblastoma,,,0.9924319548334554,0.9924319548334554,0.9924319548334554
ACH-002225,D263MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.1288186583110527,1.1288186583110527,1.1288186583110527
ACH-002226,D336MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,Glioblastoma,,,1.1968071287935862,1.1968071287935862,1.1968071287935862
ACH-002227,D392MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.9842177796899466,0.9842177796899466,0.9842177796899466
ACH-002228,D423MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.1486965105485947,1.1486965105485947,1.1486965105485947
ACH-001053,D425,CNS/Brain,Embryonal Tumor,Medulloblastoma,Med Group 3,MYC Amp,,0.9112891362549048,0.9112891362549048,0.9112891362549048
ACH-001054,D458,CNS/Brain,Embryonal Tumor,Medulloblastoma,Med Group 3,MYC Amp,,0.9075287265267062,0.9075287265267062,0.9075287265267062
ACH-002229,D502MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.8648102174663835,0.8648102174663835,0.8648102174663835
ACH-002230,D542MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.1550160233607005,1.1550160233607005,1.1550160233607005
ACH-002231,D566MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.0932319972397777,1.0932319972397777,1.0932319972397777
ACH-001057,DERL2,Lymphoid,Mature T and NK Neoplasms,Hepatosplenic T-cell Lymphoma,T-cell,,,0.989599263119875,0.989599263119875,0.989599263119875
ACH-002232,DG75,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,B-cell Burkitt,,,1.0066085669717697,1.0066085669717697,1.0066085669717697
ACH-002233,DIFI,Bowel,Colorectal Adenocarcinoma,Colorectal Adenocarcinoma,,,,1.0679620080601362,1.0679620080601362,1.0679620080601362
ACH-002100,DJM1,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,,,,0.998093261688311,0.998093261688311,0.998093261688311
ACH-001059,DL,Soft Tissue,Rhabdoid Cancer,Extrarenal Rhabdoid Cancer,,,,1.0577567498354217,1.0577567498354217,1.0577567498354217
ACH-001060,DL40,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Negative,T-cell,,,1.0206334721974524,1.0206334721974524,1.0206334721974524
ACH-000594,DMS153,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.4229431974397528,1.6558940446906214,1.6854349329350744
ACH-000844,DMS454,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,2.025219141903834,2.025219141903834,2.025219141903834
ACH-002234,DOK,Head and Neck,"Head and Neck Carcinoma, Other","Head and Neck Carcinoma, Other",,,,0.8026600763794575,0.8026600763794575,0.8026600763794575
ACH-001063,DOV13,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,,,,0.7331752892463455,0.7331752892463455,0.7331752892463455
ACH-002235,DSH1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,,1.0415783981614695,1.0415783981614695,1.0415783981614695
ACH-002236,EB3,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,B-cell Burkitt,,,1.0273341366405413,0.9956510746228049,0.9956510746228049
ACH-001997,ECC2,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,Extrahepatic,,,0.9948841029528116,0.9948841029528116,0.9948841029528116
ACH-000038,EHEB,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.0044623799878463,1.0044623799878463,1.0044623799878463
ACH-000706,EKVX,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.799577700190076,0.799577700190076,0.799577700190076
ACH-002101,EMCBAC1,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,1.0014136919579757,1.0014136919579757,1.0014136919579757
ACH-002102,EMCBAC2,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,0.9886609138963824,0.9886609138963824,0.9886609138963824
ACH-000585,EPLC272H,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,0.7665264216415596,0.7665264216415596,0.7665264216415596
ACH-002103,ES1,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9862055852310461,0.9862055852310461,0.9862055852310461
ACH-002104,ES3,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.215562594625957,1.215562594625957,1.215562594625957
ACH-002105,ES4,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9547390342607531,0.9547390342607531,0.9547390342607531
ACH-002106,ES5,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.0071169682435979,1.0071169682435979,1.0071169682435979
ACH-002107,ES6,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9566243267500945,0.9566243267500945,0.9566243267500945
ACH-002108,ES7,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9801869465872494,0.9801869465872494,0.9801869465872494
ACH-002109,ES8,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.2724321720177152,1.2724321720177152,1.2724321720177152
ACH-001496,ESO26,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Adenocarcinoma of the Gastroesophageal Junction,,,,1.2278684774668724,1.123433492548382,1.2278684774668724
ACH-001497,ESO51,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Esophageal Adenocarcinoma,,,,1.0392236182520695,1.0392236182520695,1.0392236182520695
ACH-002650,ETCC016,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.8947014305825521,0.8947014305825521,0.8947014305825521
ACH-002237,ETK1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,Intrahepatic,,,1.0157045568974972,1.0157045568974972,1.0157045568974972
ACH-001065,EVSAT,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,,,,1.686496308886654,1.5693775624588808,1.5693775624588808
ACH-002110,EW1,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.0246007332156433,1.0246007332156433,1.0246007332156433
ACH-002111,EW11,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.068847707846139,1.068847707846139,1.068847707846139
ACH-002112,EW12,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.2542343558343376,1.2542343558343376,1.2542343558343376
ACH-002113,EW13,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.048324165426038,1.048324165426038,1.048324165426038
ACH-002114,EW16,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.0099395051627567,1.0099395051627567,1.0099395051627567
ACH-002115,EW18,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.4348138970748905,1.4348138970748905,1.4348138970748905
ACH-002116,EW22,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.2110679755731237,1.2110679755731237,1.2110679755731237
ACH-002117,EW24,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9633433621987304,0.9633433621987304,0.9633433621987304
ACH-002118,EW3,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.0003655462988523,1.0003655462988523,1.0003655462988523
ACH-002119,EW7,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,0.9704724932794391,0.9704724932794391,0.9704724932794391
ACH-000499,EW8,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.1795912608979828,1.1795912608979828,1.1795912608979828
ACH-000279,EWS502,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.155770970446161,1.155770970446161,1.155770970446161
ACH-001066,EWS834,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.1633342623623386,1.1633342623623386,1.1633342623623386
ACH-000487,F36P,Myeloid,Myelodysplastic Syndromes,Myelodysplastic Syndromes,M6,,,1.0604496697398347,1.0604496697398347,1.0604496697398347
ACH-001067,F5,CNS/Brain,Meningothelial Tumor,Meningioma,,,,1.0220657061870473,1.0220657061870473,1.0220657061870473
ACH-001068,FEPD,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Negative,T-cell,,,0.9683445951575831,0.9683445951575831,0.9683445951575831
ACH-000633,FU97,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Diffuse Type Stomach Adenocarcinoma,Diffuse Gastric,,,1.183997170977404,1.2049916391958282,1.2049916391958282
ACH-000574,FUOV1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,1.0428433500281604,1.0428433500281604,1.0428433500281604
ACH-002120,GAK,Vulva/Vagina,Mucosal Melanoma of the Vulva/Vagina,Mucosal Melanoma of the Vulva/Vagina,,,,0.8078725455060829,0.8078725455060829,0.8078725455060829
ACH-001961,GB2,Biliary Tract,Intracholecystic Papillary Neoplasm,"Gallbladder Adenocarcinoma, NOS",,,,0.9848226831026403,0.9848226831026403,0.9848226831026403
ACH-002349,GBM001,CNS/Brain,Diffuse Glioma,Glioblastoma,,,,1.0487611614081258,1.0487611614081258,1.0487611614081258
ACH-002121,GMEL,Skin,Melanoma,Cutaneous Melanoma,,,,1.0574190323596644,1.0574190323596644,1.0574190323596644
ACH-000102,GMS10,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.0017370444671907,1.0017370444671907,1.0017370444671907
